solution_id,seed,surgery_id,ot_id,day,team_id,start_hour,duration_hr
1,579362555,113,1,4,3,0.0,1.5
1,579362555,274,5,30,2,0.0,4.5
1,579362555,49,1,1,2,5.0,2.5
1,579362555,77,1,49,3,3.5,1.0
1,579362555,103,1,14,3,2.0,1.5
1,579362555,84,1,40,3,0.0,3.5
1,579362555,276,5,24,2,0.0,4.5
1,579362555,56,2,7,1,0.0,2.5
1,579362555,37,1,7,2,5.0,2.0
1,579362555,164,1,21,2,3.5,2.0
1,579362555,123,1,33,3,0.0,1.5
1,579362555,228,2,1,7,0.0,2.5
1,579362555,97,1,10,4,3.5,2.5
1,579362555,72,2,37,3,0.0,1.0
1,579362555,81,5,43,5,0.0,4.0
1,579362555,227,5,8,5,0.0,4.5
1,579362555,247,1,27,2,0.0,4.0
1,579362555,238,1,21,3,5.5,1.5
1,579362555,219,2,18,1,0.0,1.5
1,579362555,275,1,12,2,5.0,2.0
1,579362555,1,1,4,3,1.5,1.5
1,579362555,239,2,53,1,0.0,1.5
1,579362555,210,2,44,1,0.0,1.5
1,579362555,146,2,6,1,0.0,1.5
1,579362555,128,1,38,2,2.0,2.0
1,579362555,153,2,52,1,2.5,2.5
1,579362555,31,5,2,2,0.0,4.0
1,579362555,14,1,9,3,5.0,1.0
1,579362555,259,2,38,1,0.0,2.5
1,579362555,196,2,9,7,2.5,4.0
1,579362555,241,2,12,1,0.0,1.5
1,579362555,100,4,27,4,0.0,5.0
1,579362555,141,1,4,7,3.0,4.0
1,579362555,179,1,38,3,4.0,1.0
1,579362555,124,1,22,7,0.0,4.0
1,579362555,191,2,1,7,2.5,2.0
1,579362555,271,5,15,2,0.0,4.5
1,579362555,233,1,34,3,0.0,1.0
1,579362555,55,2,35,8,3.5,1.5
1,579362555,6,2,47,1,0.0,2.5
1,579362555,154,5,43,5,4.0,4.0
1,579362555,213,5,48,2,0.0,4.5
1,579362555,217,1,50,4,0.0,2.5
1,579362555,78,1,30,7,0.0,4.0
1,579362555,240,2,37,3,1.0,1.5
1,579362555,185,1,41,2,0.0,2.5
1,579362555,62,2,26,1,0.0,2.5
1,579362555,22,5,49,2,0.0,4.0
1,579362555,96,1,27,2,4.0,2.0
1,579362555,235,1,38,3,5.0,1.0
1,579362555,4,1,53,3,1.0,1.0
1,579362555,226,5,10,5,0.0,4.0
1,579362555,257,5,55,5,0.0,4.5
1,579362555,98,1,36,2,2.5,2.5
1,579362555,137,1,26,2,0.0,4.0
1,579362555,102,2,25,1,0.0,2.5
1,579362555,202,5,23,2,0.0,4.0
1,579362555,218,1,56,2,0.0,5.0
1,579362555,273,2,15,1,2.5,1.5
1,579362555,190,2,3,1,0.0,1.5
1,579362555,35,2,19,1,2.5,2.5
1,579362555,192,5,11,5,0.0,4.0
1,579362555,180,1,28,7,0.0,4.0
1,579362555,136,2,44,1,1.5,2.5
1,579362555,117,5,12,5,0.0,4.5
1,579362555,135,1,6,3,4.0,1.5
1,579362555,214,3,19,7,0.0,4.0
1,579362555,69,2,35,1,5.0,2.5
1,579362555,133,4,14,2,0.0,5.0
1,579362555,169,2,24,1,0.0,2.5
1,579362555,110,2,36,8,0.0,3.5
1,579362555,166,2,15,1,4.0,2.5
1,579362555,3,2,1,3,4.5,1.0
1,579362555,138,1,39,2,4.0,2.5
1,579362555,212,2,12,7,1.5,2.5
1,579362555,254,2,30,1,0.0,1.5
1,579362555,2,1,31,2,0.0,4.0
1,579362555,177,1,52,3,6.5,1.0
1,579362555,140,1,29,3,1.5,3.5
1,579362555,221,1,23,3,0.0,3.5
1,579362555,157,1,8,2,5.0,2.5
1,579362555,144,1,49,7,4.5,2.0
1,579362555,92,2,22,1,0.0,1.5
1,579362555,194,1,45,2,0.0,2.5
1,579362555,262,2,1,7,5.5,2.5
1,579362555,131,1,15,2,0.0,2.5
1,579362555,268,2,47,1,2.5,2.5
1,579362555,64,2,21,3,0.0,1.5
1,579362555,127,1,21,3,7.0,1.0
1,579362555,211,2,12,3,4.0,1.5
1,579362555,89,2,46,3,3.5,1.5
1,579362555,125,1,16,3,0.0,3.5
1,579362555,59,1,50,4,2.5,2.5
1,579362555,252,1,28,3,4.0,1.5
1,579362555,74,1,2,2,0.0,2.5
1,579362555,21,2,4,7,0.0,4.0
1,579362555,229,2,29,2,1.5,4.0
1,579362555,155,2,38,3,2.5,3.5
1,579362555,47,2,10,1,0.0,2.5
1,579362555,174,1,28,7,5.5,2.5
1,579362555,270,2,36,1,3.5,1.5
1,579362555,115,1,6,2,5.5,2.0
1,579362555,88,1,13,3,2.5,1.5
1,579362555,145,1,32,3,0.0,1.5
1,579362555,223,2,52,1,5.0,2.5
1,579362555,13,1,50,3,5.0,1.0
1,579362555,251,1,38,3,6.0,1.5
1,579362555,15,1,34,2,1.0,4.0
1,579362555,32,2,49,7,0.0,2.0
1,579362555,26,1,19,3,5.0,1.0
1,579362555,245,2,6,2,1.5,4.0
1,579362555,93,1,47,3,0.0,1.0
1,579362555,75,2,46,3,5.0,1.5
1,579362555,143,2,34,3,0.0,3.5
1,579362555,272,1,39,3,6.5,1.0
1,579362555,220,1,47,3,1.0,1.0
1,579362555,80,2,41,1,0.0,1.5
1,579362555,44,1,9,3,6.0,1.5
1,579362555,67,2,38,1,6.0,1.5
1,579362555,8,2,54,3,0.0,1.5
1,579362555,260,2,7,1,2.5,1.5
1,579362555,94,2,49,1,2.0,2.5
1,579362555,132,1,33,3,1.5,1.5
1,579362555,183,1,26,3,4.0,1.0
1,579362555,208,2,4,12,4.0,2.0
1,579362555,66,6,36,8,0.0,3.5
1,579362555,158,1,14,3,3.5,1.0
1,579362555,82,1,45,2,2.5,4.0
1,579362555,232,2,51,1,0.0,1.5
1,579362555,38,2,3,1,1.5,1.5
1,579362555,30,2,39,1,0.0,2.5
1,579362555,242,2,10,1,2.5,1.5
1,579362555,161,2,45,7,0.0,4.0
1,579362555,16,1,13,4,4.0,2.5
1,579362555,266,2,50,7,1.5,4.0
1,579362555,142,1,10,7,6.0,2.0
1,579362555,43,2,29,1,5.5,2.5
1,579362555,10,1,3,3,6.0,1.5
1,579362555,234,2,46,3,6.5,1.0
1,579362555,65,2,44,1,4.0,2.5
1,579362555,27,2,39,7,2.5,2.5
1,579362555,224,2,10,1,4.0,2.5
1,579362555,108,2,39,7,5.0,2.5
1,579362555,60,2,34,1,3.5,1.5
1,579362555,168,2,10,1,6.5,1.5
1,579362555,189,2,47,1,5.0,2.5
1,579362555,201,2,13,7,0.0,2.5
1,579362555,53,1,2,7,2.5,2.5
1,579362555,112,2,54,4,1.5,2.5
1,579362555,54,1,16,7,3.5,2.5
1,579362555,160,2,30,1,1.5,1.5
1,579362555,253,2,5,4,0.0,2.5
1,579362555,265,2,16,7,0.0,2.5
1,579362555,39,2,13,7,2.5,2.5
1,579362555,45,2,40,1,1.5,2.5
1,579362555,24,2,15,1,6.5,1.5
1,579362555,85,4,27,4,5.0,2.5
1,579362555,250,2,17,1,0.0,2.5
2,579362555,152,1,11,2,0.0,2.5
2,579362555,9,1,46,2,0.0,2.5
2,579362555,61,1,3,3,0.0,3.5
2,579362555,116,1,49,2,0.0,2.5
2,579362555,111,1,12,2,0.0,2.5
2,579362555,198,1,35,2,0.0,2.5
2,579362555,204,1,9,2,0.0,2.5
2,579362555,101,1,52,3,0.0,1.5
2,579362555,33,1,3,2,3.5,2.5
2,579362555,216,1,17,3,0.0,3.5
2,579362555,231,5,5,2,0.0,4.0
2,579362555,91,1,11,2,2.5,2.5
2,579362555,90,1,17,3,3.5,1.0
2,579362555,105,1,21,3,0.0,3.5
2,579362555,87,1,12,2,2.5,2.5
2,579362555,129,1,54,2,0.0,4.0
2,579362555,11,1,54,2,4.0,4.0
2,579362555,5,1,53,3,0.0,1.0
2,579362555,86,1,5,3,0.0,3.5
2,579362555,156,1,6,3,0.0,1.0
2,579362555,263,5,7,2,0.0,4.0
2,579362555,28,1,51,2,0.0,4.0
2,579362555,18,5,32,2,0.0,4.0
2,579362555,104,1,55,2,0.0,4.0
2,579362555,165,1,5,3,3.5,1.0
2,579362555,38,2,3,1,0.0,1.5
2,579362555,48,1,8,2,0.0,2.5
2,579362555,184,1,20,2,0.0,2.0
2,579362555,171,1,29,3,0.0,1.5
2,579362555,51,1,6,2,1.0,2.0
2,579362555,29,1,46,2,2.5,5.0
2,579362555,167,1,49,3,2.5,1.0
2,579362555,248,4,17,2,0.0,5.0
2,579362555,170,1,42,2,0.0,2.5
2,579362555,73,2,15,1,0.0,2.5
2,579362555,20,5,21,2,0.0,4.0
2,579362555,186,5,38,2,0.0,4.0
2,579362555,258,5,47,2,0.0,4.5
2,579362555,95,2,52,1,0.0,2.5
2,579362555,209,1,35,3,2.5,3.5
2,579362555,200,1,42,2,2.5,2.5
2,579362555,163,1,6,3,3.0,1.0
2,579362555,176,2,19,1,0.0,2.5
2,579362555,34,1,18,2,0.0,4.0
2,579362555,106,5,13,2,0.0,4.5
2,579362555,79,2,35,3,0.0,3.5
2,579362555,119,1,48,3,0.0,1.0
2,579362555,121,2,42,3,0.0,3.5
2,579362555,181,1,5,2,4.5,2.5
2,579362555,280,1,20,2,2.0,4.0
2,579362555,279,2,40,1,0.0,1.5
2,579362555,151,2,14,1,0.0,1.5
2,579362555,278,1,52,2,1.5,5.0
2,579362555,244,5,41,2,0.0,4.0
2,579362555,17,1,25,2,0.0,5.0
2,579362555,159,1,39,2,0.0,4.0
2,579362555,178,1,38,2,0.0,2.0
2,579362555,246,1,35,8,6.0,1.5
2,579362555,114,1,36,2,0.0,2.5
2,579362555,173,5,40,2,0.0,4.5
2,579362555,76,1,8,2,2.5,2.5
2,579362555,172,5,32,2,4.0,4.0
2,579362555,147,2,46,3,0.0,3.5
2,579362555,148,1,7,3,0.0,3.5
2,579362555,71,1,19,2,0.0,5.0
2,579362555,230,2,8,1,0.0,1.5
2,579362555,236,1,51,2,4.0,4.0
2,579362555,23,1,37,7,0.0,4.0
2,579362555,46,1,10,3,0.0,3.5
2,579362555,122,2,50,1,0.0,1.5
2,579362555,195,2,9,1,0.0,2.5
2,579362555,197,1,13,2,0.0,2.5
2,579362555,243,1,37,7,4.0,4.0
2,579362555,25,1,1,2,0.0,5.0
2,579362555,187,1,7,3,3.5,1.5
2,579362555,57,1,9,2,2.5,2.5
2,579362555,107,1,14,2,0.0,2.0
2,579362555,264,4,52,4,0.0,5.0
2,579362555,52,2,8,1,1.5,1.5
2,579362555,113,1,4,3,0.0,1.5
2,579362555,274,5,30,2,0.0,4.5
2,579362555,49,1,1,2,5.0,2.5
2,579362555,77,1,49,3,3.5,1.0
2,579362555,103,1,14,3,2.0,1.5
2,579362555,84,1,40,3,0.0,3.5
2,579362555,276,5,24,2,0.0,4.5
2,579362555,56,2,7,1,0.0,2.5
2,579362555,138,1,39,2,4.0,2.5
2,579362555,164,1,21,2,3.5,2.0
2,579362555,123,1,33,3,0.0,1.5
2,579362555,228,2,1,7,0.0,2.5
2,579362555,97,1,10,4,3.5,2.5
2,579362555,72,2,37,3,0.0,1.0
2,579362555,81,5,43,5,0.0,4.0
2,579362555,166,2,15,1,2.5,2.5
2,579362555,247,1,27,2,0.0,4.0
2,579362555,238,1,21,3,5.5,1.5
2,579362555,219,2,18,1,0.0,1.5
2,579362555,275,1,12,2,5.0,2.0
2,579362555,1,1,4,3,1.5,1.5
2,579362555,239,2,53,1,0.0,1.5
2,579362555,210,2,44,1,0.0,1.5
2,579362555,146,2,6,1,0.0,1.5
2,579362555,128,1,38,2,2.0,2.0
2,579362555,153,2,52,1,2.5,2.5
2,579362555,31,5,2,2,0.0,4.0
2,579362555,14,1,9,3,5.0,1.0
2,579362555,259,2,38,1,0.0,2.5
2,579362555,196,2,9,7,2.5,4.0
2,579362555,241,2,12,1,0.0,1.5
2,579362555,100,4,27,4,0.0,5.0
2,579362555,141,1,4,7,3.0,4.0
2,579362555,179,1,38,3,4.0,1.0
2,579362555,124,1,22,7,0.0,4.0
2,579362555,191,2,1,7,2.5,2.0
2,579362555,271,5,15,2,0.0,4.5
2,579362555,233,1,34,3,0.0,1.0
2,579362555,55,2,35,8,3.5,1.5
2,579362555,6,2,47,1,0.0,2.5
2,579362555,154,5,43,5,4.0,4.0
2,579362555,213,5,48,2,0.0,4.5
2,579362555,217,1,50,4,0.0,2.5
2,579362555,78,1,30,7,0.0,4.0
2,579362555,240,2,37,3,1.0,1.5
2,579362555,185,1,41,2,0.0,2.5
2,579362555,62,2,26,1,0.0,2.5
2,579362555,22,5,49,2,0.0,4.0
2,579362555,96,1,27,2,4.0,2.0
2,579362555,235,1,38,3,5.0,1.0
2,579362555,4,1,53,3,1.0,1.0
2,579362555,226,5,10,5,0.0,4.0
2,579362555,257,5,55,5,0.0,4.5
2,579362555,98,1,36,2,2.5,2.5
2,579362555,137,1,26,2,0.0,4.0
2,579362555,102,2,25,1,0.0,2.5
2,579362555,202,5,23,2,0.0,4.0
2,579362555,218,1,56,2,0.0,5.0
2,579362555,273,2,15,1,5.0,1.5
2,579362555,190,2,3,1,1.5,1.5
2,579362555,35,2,19,1,2.5,2.5
2,579362555,192,5,8,5,0.0,4.0
2,579362555,180,1,28,7,0.0,4.0
2,579362555,136,2,44,1,1.5,2.5
2,579362555,117,5,11,5,0.0,4.5
2,579362555,135,1,6,3,4.0,1.5
2,579362555,214,3,19,7,0.0,4.0
2,579362555,69,2,35,1,5.0,2.5
2,579362555,133,4,12,4,0.0,5.0
2,579362555,169,2,24,1,0.0,2.5
2,579362555,227,5,14,2,0.0,4.5
2,579362555,30,2,39,1,0.0,2.5
2,579362555,110,2,36,8,0.0,3.5
2,579362555,37,1,7,2,5.0,2.0
2,579362555,118,1,23,2,0.0,4.0
2,579362555,254,2,30,1,0.0,1.5
2,579362555,2,1,31,2,0.0,4.0
2,579362555,177,1,52,3,6.5,1.0
2,579362555,140,1,29,3,1.5,3.5
2,579362555,221,2,29,8,0.0,3.5
2,579362555,157,1,8,2,5.0,2.5
2,579362555,144,1,49,7,4.5,2.0
2,579362555,92,2,22,1,0.0,1.5
2,579362555,194,1,45,2,0.0,2.5
2,579362555,262,2,1,7,4.5,2.5
2,579362555,131,1,15,2,0.0,2.5
2,579362555,268,2,47,1,2.5,2.5
2,579362555,64,2,21,3,0.0,1.5
2,579362555,127,1,21,3,7.0,1.0
2,579362555,211,2,12,3,1.5,1.5
2,579362555,89,2,46,3,3.5,1.5
2,579362555,125,1,16,3,0.0,3.5
2,579362555,59,1,50,4,2.5,2.5
2,579362555,252,1,28,3,4.0,1.5
2,579362555,74,1,2,2,0.0,2.5
2,579362555,21,2,4,7,0.0,4.0
2,579362555,229,1,34,2,1.0,4.0
2,579362555,155,2,38,3,2.5,3.5
2,579362555,47,2,10,1,0.0,2.5
2,579362555,174,1,28,7,5.5,2.5
2,579362555,270,2,36,1,3.5,1.5
2,579362555,115,1,6,2,5.5,2.0
2,579362555,88,1,13,3,2.5,1.5
2,579362555,145,1,32,3,0.0,1.5
2,579362555,223,2,52,1,5.0,2.5
2,579362555,13,1,50,3,5.0,1.0
2,579362555,251,1,38,3,6.0,1.5
2,579362555,15,2,34,2,0.0,4.0
2,579362555,32,2,49,7,0.0,2.0
2,579362555,26,1,19,3,5.0,1.0
2,579362555,245,2,6,2,1.5,4.0
2,579362555,93,1,47,3,0.0,1.0
2,579362555,75,2,46,3,5.0,1.5
2,579362555,143,6,36,8,0.0,3.5
2,579362555,272,1,39,3,6.5,1.0
2,579362555,220,1,47,3,1.0,1.0
2,579362555,80,2,41,1,0.0,1.5
2,579362555,44,1,9,3,6.0,1.5
2,579362555,67,2,38,1,6.0,1.5
2,579362555,8,2,54,3,0.0,1.5
2,579362555,260,2,7,1,2.5,1.5
2,579362555,94,2,49,1,2.0,2.5
2,579362555,132,1,33,3,1.5,1.5
2,579362555,183,1,26,3,4.0,1.0
2,579362555,208,2,4,12,4.0,2.0
2,579362555,66,1,45,8,2.5,3.5
2,579362555,158,1,14,3,3.5,1.0
2,579362555,82,2,45,2,0.0,4.0
2,579362555,232,2,51,1,0.0,1.5
2,579362555,205,2,29,1,3.5,1.5
2,579362555,242,2,10,1,2.5,1.5
2,579362555,161,2,50,7,1.5,4.0
2,579362555,16,1,13,4,4.0,2.5
2,579362555,142,1,10,7,6.0,2.0
2,579362555,43,2,29,1,5.0,2.5
2,579362555,10,1,3,3,6.0,1.5
2,579362555,3,2,1,3,7.0,1.0
2,579362555,234,2,46,3,6.5,1.0
2,579362555,65,2,44,1,4.0,2.5
2,579362555,27,2,39,7,2.5,2.5
2,579362555,224,2,10,1,4.0,2.5
2,579362555,108,2,39,7,5.0,2.5
2,579362555,60,2,34,1,4.0,1.5
2,579362555,168,2,10,1,6.5,1.5
2,579362555,189,2,47,1,5.0,2.5
2,579362555,201,2,13,7,0.0,2.5
2,579362555,53,1,2,7,2.5,2.5
2,579362555,212,2,12,7,3.0,2.5
2,579362555,112,2,54,4,1.5,2.5
2,579362555,54,1,16,7,3.5,2.5
2,579362555,160,2,30,1,1.5,1.5
2,579362555,253,2,5,4,0.0,2.5
2,579362555,265,2,16,7,0.0,2.5
2,579362555,39,2,13,7,2.5,2.5
2,579362555,45,2,40,1,1.5,2.5
2,579362555,24,2,15,1,6.5,1.5
2,579362555,85,4,27,4,5.0,2.5
2,579362555,250,2,17,1,0.0,2.5
3,579362555,152,1,11,2,0.0,2.5
3,579362555,9,1,46,2,0.0,2.5
3,579362555,61,1,3,3,0.0,3.5
3,579362555,116,1,49,2,0.0,2.5
3,579362555,111,1,12,2,0.0,2.5
3,579362555,198,1,35,2,0.0,2.5
3,579362555,204,1,9,2,0.0,2.5
3,579362555,101,1,52,3,0.0,1.5
3,579362555,33,1,3,2,3.5,2.5
3,579362555,138,1,39,2,0.0,2.5
3,579362555,231,5,5,2,0.0,4.0
3,579362555,91,1,11,2,2.5,2.5
3,579362555,90,1,17,3,0.0,1.0
3,579362555,105,1,21,3,0.0,3.5
3,579362555,87,1,12,2,2.5,2.5
3,579362555,129,1,54,2,0.0,4.0
3,579362555,11,1,54,2,4.0,4.0
3,579362555,5,1,53,3,0.0,1.0
3,579362555,86,1,5,3,0.0,3.5
3,579362555,156,1,6,3,0.0,1.0
3,579362555,263,5,7,2,0.0,4.0
3,579362555,28,1,51,2,0.0,4.0
3,579362555,18,5,32,2,0.0,4.0
3,579362555,104,1,55,2,0.0,4.0
3,579362555,165,1,5,3,3.5,1.0
3,579362555,38,2,3,1,0.0,1.5
3,579362555,48,1,8,2,0.0,2.5
3,579362555,184,1,20,2,0.0,2.0
3,579362555,171,1,29,3,0.0,1.5
3,579362555,51,1,6,2,1.0,2.0
3,579362555,29,1,46,2,2.5,5.0
3,579362555,167,1,49,3,2.5,1.0
3,579362555,248,1,17,2,1.0,5.0
3,579362555,170,1,42,2,0.0,2.5
3,579362555,73,2,15,1,0.0,2.5
3,579362555,20,5,21,2,0.0,4.0
3,579362555,186,5,38,2,0.0,4.0
3,579362555,258,5,47,2,0.0,4.5
3,579362555,95,2,52,1,0.0,2.5
3,579362555,209,1,35,3,2.5,3.5
3,579362555,200,1,42,2,2.5,2.5
3,579362555,163,1,6,3,3.0,1.0
3,579362555,176,2,19,1,0.0,2.5
3,579362555,34,2,17,7,0.0,4.0
3,579362555,106,5,13,2,0.0,4.5
3,579362555,79,2,35,3,0.0,3.5
3,579362555,119,1,48,3,0.0,1.0
3,579362555,121,2,42,3,0.0,3.5
3,579362555,181,1,5,2,4.5,2.5
3,579362555,280,1,20,2,2.0,4.0
3,579362555,279,2,40,1,0.0,1.5
3,579362555,151,2,14,1,0.0,1.5
3,579362555,278,1,52,2,1.5,5.0
3,579362555,244,5,41,2,0.0,4.0
3,579362555,17,1,25,2,0.0,5.0
3,579362555,159,1,39,2,2.5,4.0
3,579362555,178,1,38,2,0.0,2.0
3,579362555,246,1,35,8,6.0,1.5
3,579362555,114,1,36,2,0.0,2.5
3,579362555,206,1,29,2,1.5,5.0
3,579362555,76,1,8,2,2.5,2.5
3,579362555,172,5,32,2,4.0,4.0
3,579362555,147,2,46,3,0.0,3.5
3,579362555,148,1,7,3,0.0,3.5
3,579362555,71,1,18,2,0.0,5.0
3,579362555,230,2,8,1,0.0,1.5
3,579362555,236,1,51,2,4.0,4.0
3,579362555,23,1,37,2,0.0,4.0
3,579362555,46,1,10,3,0.0,3.5
3,579362555,122,2,50,1,0.0,1.5
3,579362555,195,2,9,1,0.0,2.5
3,579362555,197,1,13,2,0.0,2.5
3,579362555,243,1,37,2,4.0,4.0
3,579362555,25,1,1,2,0.0,5.0
3,579362555,187,1,7,3,3.5,1.5
3,579362555,57,1,9,2,2.5,2.5
3,579362555,107,1,14,2,0.0,2.0
3,579362555,264,4,52,4,0.0,5.0
3,579362555,52,2,8,1,1.5,1.5
3,579362555,113,1,4,3,0.0,1.5
3,579362555,274,5,30,2,0.0,4.5
3,579362555,49,1,1,2,5.0,2.5
3,579362555,77,1,49,3,3.5,1.0
3,579362555,103,1,14,3,2.0,1.5
3,579362555,84,1,40,3,0.0,3.5
3,579362555,276,5,24,2,0.0,4.5
3,579362555,56,2,7,1,0.0,2.5
3,579362555,216,1,19,3,0.0,3.5
3,579362555,164,1,21,2,3.5,2.0
3,579362555,123,1,33,3,0.0,1.5
3,579362555,228,2,1,7,0.0,2.5
3,579362555,97,1,10,4,3.5,2.5
3,579362555,72,2,37,3,0.0,1.0
3,579362555,81,5,40,5,0.0,4.0
3,579362555,166,2,15,1,2.5,2.5
3,579362555,247,1,27,2,0.0,4.0
3,579362555,238,1,21,3,5.5,1.5
3,579362555,219,2,18,1,0.0,1.5
3,579362555,275,1,12,2,5.0,2.0
3,579362555,1,1,4,3,1.5,1.5
3,579362555,239,2,53,1,0.0,1.5
3,579362555,210,2,44,1,0.0,1.5
3,579362555,146,2,6,1,0.0,1.5
3,579362555,128,1,38,2,2.0,2.0
3,579362555,153,2,52,1,2.5,2.5
3,579362555,31,5,2,2,0.0,4.0
3,579362555,14,1,9,3,5.0,1.0
3,579362555,259,2,38,1,0.0,2.5
3,579362555,196,2,9,7,2.5,4.0
3,579362555,241,2,12,1,0.0,1.5
3,579362555,100,4,27,4,0.0,5.0
3,579362555,141,1,4,7,3.0,4.0
3,579362555,179,1,38,3,4.0,1.0
3,579362555,124,2,20,7,0.0,4.0
3,579362555,191,2,1,7,2.5,2.0
3,579362555,271,5,15,2,0.0,4.5
3,579362555,233,1,34,3,0.0,1.0
3,579362555,55,2,35,8,3.5,1.5
3,579362555,6,2,47,1,0.0,2.5
3,579362555,154,5,43,2,0.0,4.0
3,579362555,213,5,44,2,0.0,4.5
3,579362555,217,1,50,2,0.0,2.5
3,579362555,78,1,31,2,0.0,4.0
3,579362555,240,2,37,3,1.0,1.5
3,579362555,185,1,41,2,0.0,2.5
3,579362555,62,2,26,1,0.0,2.5
3,579362555,22,5,48,5,0.0,4.0
3,579362555,96,1,27,2,4.0,2.0
3,579362555,235,1,38,3,5.0,1.0
3,579362555,4,1,53,3,1.0,1.0
3,579362555,226,5,10,5,0.0,4.0
3,579362555,257,5,49,2,0.0,4.5
3,579362555,98,1,36,2,2.5,2.5
3,579362555,137,1,26,2,0.0,4.0
3,579362555,102,2,25,1,0.0,2.5
3,579362555,202,5,22,2,0.0,4.0
3,579362555,218,4,55,4,0.0,5.0
3,579362555,273,2,15,1,5.0,1.5
3,579362555,19,5,56,2,0.0,4.5
3,579362555,190,2,3,1,1.5,1.5
3,579362555,35,2,19,1,2.5,2.5
3,579362555,192,5,8,5,0.0,4.0
3,579362555,180,1,28,7,0.0,4.0
3,579362555,136,2,44,1,1.5,2.5
3,579362555,117,5,11,5,0.0,4.5
3,579362555,135,1,6,3,4.0,1.5
3,579362555,214,1,23,7,0.0,4.0
3,579362555,69,2,35,1,5.0,2.5
3,579362555,133,4,12,4,0.0,5.0
3,579362555,169,2,24,1,0.0,2.5
3,579362555,227,5,14,2,0.0,4.5
3,579362555,30,2,39,1,0.0,2.5
3,579362555,110,2,36,8,0.0,3.5
3,579362555,37,1,7,2,5.0,2.0
3,579362555,118,1,24,7,0.0,4.0
3,579362555,254,2,30,1,0.0,1.5
3,579362555,2,1,34,7,1.0,4.0
3,579362555,177,1,52,3,6.5,1.0
3,579362555,140,2,29,3,0.0,3.5
